     Elem ID,     Node ID,     X Coord,     Y Coord,     Z Coord,           X,           Y,           Z,   Magnitude
       44795,       21785,  5.0000e+01,  2.8267e+01,  1.0000e+01, -3.9414e+00, -5.9250e+01,  1.7831e-01,  5.9381e+01
       44795,       21786,  5.0000e+01,  2.7737e+01,  1.0000e+01,  1.0447e+01, -5.5927e+01,  1.7855e-01,  5.6895e+01
       44817,       21786,  5.0000e+01,  2.7737e+01,  1.0000e+01,  1.0447e+01, -5.5927e+01,  1.7855e-01,  5.6895e+01
       44817,       21787,  5.0000e+01,  2.7192e+01,  1.0000e+01,  2.5804e+01, -5.1963e+01,  1.7496e-01,  5.8018e+01
       44839,       21787,  5.0000e+01,  2.7192e+01,  1.0000e+01,  2.5804e+01, -5.1963e+01,  1.7496e-01,  5.8018e+01
       44839,       21788,  5.0000e+01,  2.6631e+01,  1.0000e+01,  4.1665e+01, -4.7595e+01,  1.6907e-01,  6.3256e+01
       44861,       21788,  5.0000e+01,  2.6631e+01,  1.0000e+01,  4.1665e+01, -4.7595e+01,  1.6907e-01,  6.3256e+01
       44861,       21789,  5.0000e+01,  2.6052e+01,  1.0000e+01,  5.8423e+01, -4.2581e+01,  1.6354e-01,  7.2294e+01
       44883,       21789,  5.0000e+01,  2.6052e+01,  1.0000e+01,  5.8423e+01, -4.2581e+01,  1.6354e-01,  7.2294e+01
       44883,       21790,  5.0000e+01,  2.5456e+01,  1.0000e+01,  7.5758e+01, -3.7016e+01,  1.6040e-01,  8.4318e+01
       44905,       21790,  5.0000e+01,  2.5456e+01,  1.0000e+01,  7.5758e+01, -3.7016e+01,  1.6040e-01,  8.4318e+01
       44905,       21791,  5.0000e+01,  2.4843e+01,  1.0000e+01,  9.4671e+01, -3.1223e+01,  1.5690e-01,  9.9687e+01
